hrap_id,hrapx,hrapy,county,max_win_pt,return_period
524_176,524,176,Kimble,0.1,1.0
523_178,523,178,Kimble,0.12,1.0
522_178,522,178,Sutton,0.12,1.0
521_178,521,178,Sutton,0.11,1.0
523_177,523,177,Kimble,0.12,1.0
521_177,521,177,Sutton,0.11,1.0
523_176,523,176,Kimble,0.11,1.0
522_176,522,176,Sutton,0.09,1.0
521_176,521,176,Sutton,0.14,1.0
520_178,520,178,Sutton,0.11,1.0
519_178,519,178,Sutton,0.11,1.0
518_178,518,178,Sutton,0.11,1.0
520_177,520,177,Sutton,0.11,1.0
518_177,518,177,Sutton,0.11,1.0
520_176,520,176,Sutton,0.13,1.0
519_176,519,176,Sutton,0.1,1.0
518_176,518,176,Sutton,0.12,1.0
517_178,517,178,Sutton,0.12,1.0
516_178,516,178,Sutton,0.12,1.0
515_178,515,178,Sutton,0.14,1.0
517_177,517,177,Sutton,0.11,1.0
515_177,515,177,Sutton,0.14,1.0
517_176,517,176,Sutton,0.12,1.0
516_176,516,176,Sutton,0.11,1.0
514_178,514,178,Sutton,0.13,1.0
513_178,513,178,Sutton,0.11,1.0
513_177,513,177,Sutton,0.1,1.0
515_176,515,176,Sutton,0.14,1.0
514_176,514,176,Sutton,0.13,1.0
513_176,513,176,Sutton,0.1,1.0
514_175,514,175,Sutton,0.13,1.0
513_175,513,175,Sutton,0.1,1.0
512_178,512,178,Sutton,0.11,1.0
512_177,512,177,Sutton,0.09,1.0
511_177,511,177,Sutton,0.1,1.0
510_177,510,177,Sutton,0.08,1.0
512_176,512,176,Sutton,0.09,1.0
510_176,510,176,Sutton,0.1,1.0
512_175,512,175,Sutton,0.09,1.0
511_175,511,175,Sutton,0.09,1.0
510_175,510,175,Sutton,0.09,1.0
509_177,509,177,Sutton,0.06,1.0
508_177,508,177,Sutton,0.03,1.0
507_177,507,177,Sutton,0.03,1.0
509_176,509,176,Sutton,0.07,1.0
507_176,507,176,Sutton,0.03,1.0
509_175,509,175,Sutton,0.07,1.0
508_175,508,175,Sutton,0.05,1.0
507_175,507,175,Sutton,0.04,1.0
506_177,506,177,Sutton,0.01,1.0
505_177,505,177,Sutton,0.01,1.0
504_177,504,177,Sutton,0.0,0.0
506_176,506,176,Sutton,0.03,1.0
504_176,504,176,Sutton,0.0,0.0
506_175,506,175,Sutton,0.03,1.0
505_175,505,175,Sutton,0.03,1.0
504_175,504,175,Sutton,0.0,0.0
503_177,503,177,Sutton,0.0,0.0
502_177,502,177,Sutton,0.0,0.0
501_177,501,177,Crockett,0.0,0.0
503_176,503,176,Sutton,0.0,0.0
501_176,501,176,Crockett,0.0,0.0
503_175,503,175,Sutton,0.0,0.0
502_175,502,175,Sutton,0.0,0.0
500_177,500,177,Crockett,0.0,0.0
499_177,499,177,Crockett,0.0,0.0
499_176,499,176,Crockett,0.0,0.0
501_175,501,175,Crockett,0.0,0.0
500_175,500,175,Crockett,0.0,0.0
499_175,499,175,Crockett,0.0,0.0
501_174,501,174,Crockett,0.0,0.0
500_174,500,174,Crockett,0.0,0.0
499_174,499,174,Crockett,0.0,0.0
498_177,498,177,Crockett,0.0,0.0
498_176,498,176,Crockett,0.0,0.0
497_176,497,176,Crockett,0.0,0.0
496_176,496,176,Crockett,0.0,0.0
498_175,498,175,Crockett,0.01,1.0
496_175,496,175,Crockett,0.0,0.0
498_174,498,174,Crockett,0.01,1.0
497_174,497,174,Crockett,0.01,1.0
496_174,496,174,Crockett,0.0,0.0
495_176,495,176,Crockett,0.02,1.0
494_176,494,176,Crockett,0.01,1.0
493_176,493,176,Crockett,0.01,1.0
495_175,495,175,Crockett,0.02,1.0
493_175,493,175,Crockett,0.01,1.0
495_174,495,174,Crockett,0.02,1.0
494_174,494,174,Crockett,0.02,1.0
493_174,493,174,Crockett,0.02,1.0
492_176,492,176,Crockett,0.01,1.0
491_176,491,176,Crockett,0.01,1.0
490_176,490,176,Crockett,0.0,0.0
492_175,492,175,Crockett,0.01,1.0
490_175,490,175,Crockett,0.01,1.0
492_174,492,174,Crockett,0.01,1.0
491_174,491,174,Crockett,0.01,1.0
490_174,490,174,Crockett,0.02,1.0
489_176,489,176,Crockett,0.0,0.0
488_176,488,176,Crockett,0.0,0.0
487_176,487,176,Crockett,0.0,0.0
489_175,489,175,Crockett,0.0,0.0
489_174,489,174,Crockett,0.02,1.0
488_174,488,174,Crockett,0.01,1.0
486_176,486,176,Crockett,0.0,0.0
485_176,485,176,Crockett,0.0,0.0
487_175,487,175,Crockett,0.0,0.0
485_175,485,175,Crockett,0.0,0.0
487_174,487,174,Crockett,0.0,0.0
486_174,486,174,Crockett,0.01,1.0
485_174,485,174,Crockett,0.01,1.0
485_173,485,173,Crockett,0.01,1.0
484_176,484,176,Crockett,0.0,0.0
483_176,483,176,Terrell,0.0,0.0
482_176,482,176,Terrell,0.0,0.0
484_175,484,175,Crockett,0.0,0.0
483_175,483,175,Crockett,0.0,0.0
482_175,482,175,Crockett,0.0,0.0
484_174,484,174,Crockett,0.01,1.0
482_174,482,174,Crockett,0.0,0.0
484_173,484,173,Crockett,0.01,1.0
483_173,483,173,Crockett,0.01,1.0
482_173,482,173,Terrell,0.0,0.0
481_175,481,175,Terrell,0.0,0.0
480_175,480,175,Terrell,0.0,0.0
479_175,479,175,Terrell,0.0,0.0
481_174,481,174,Terrell,0.0,0.0
479_174,479,174,Terrell,0.0,0.0
481_173,481,173,Terrell,0.0,0.0
480_173,480,173,Terrell,0.0,0.0
479_173,479,173,Terrell,0.0,0.0
478_175,478,175,Terrell,0.0,0.0
477_175,477,175,Terrell,0.0,0.0
476_175,476,175,Terrell,0.0,0.0
478_174,478,174,Terrell,0.0,0.0
476_174,476,174,Terrell,0.0,0.0
478_173,478,173,Terrell,0.0,0.0
477_173,477,173,Terrell,0.0,0.0
476_173,476,173,Terrell,0.0,0.0
475_175,475,175,Terrell,0.0,0.0
474_175,474,175,Terrell,0.0,0.0
474_174,474,174,Terrell,0.0,0.0
475_173,475,173,Terrell,0.0,0.0
474_173,474,173,Terrell,0.0,0.0
473_175,473,175,Terrell,0.0,0.0
472_175,472,175,Terrell,0.0,0.0
471_175,471,175,Terrell,0.0,0.0
473_174,473,174,Terrell,0.0,0.0
471_174,471,174,Terrell,0.0,0.0
473_173,473,173,Terrell,0.0,0.0
472_173,472,173,Terrell,0.0,0.0
471_173,471,173,Terrell,0.0,0.0
470_175,470,175,Terrell,0.0,0.0
469_175,469,175,Terrell,0.0,0.0
468_175,468,175,Terrell,0.0,0.0
470_174,470,174,Terrell,0.0,0.0
468_174,468,174,Terrell,0.0,0.0
470_173,470,173,Terrell,0.0,0.0
469_173,469,173,Terrell,0.0,0.0
468_173,468,173,Terrell,0.0,0.0
467_175,467,175,Terrell,0.0,0.0
466_175,466,175,Pecos,0.0,0.0
465_175,465,175,Pecos,0.0,0.0
467_174,467,174,Terrell,0.0,0.0
465_174,465,174,Pecos,0.0,0.0
467_173,467,173,Terrell,0.0,0.0
466_173,466,173,Pecos,0.0,0.0
465_173,465,173,Pecos,0.0,0.0
466_172,466,172,Pecos,0.0,0.0
465_172,465,172,Pecos,0.0,0.0
464_175,464,175,Pecos,0.0,0.0
463_175,463,175,Pecos,0.0,0.0
462_175,462,175,Pecos,0.0,0.0
464_174,464,174,Pecos,0.0,0.0
463_174,463,174,Pecos,0.0,0.0
462_174,462,174,Pecos,0.0,0.0
464_173,464,173,Pecos,0.0,0.0
462_173,462,173,Pecos,0.0,0.0
464_172,464,172,Pecos,0.0,0.0
463_172,463,172,Pecos,0.0,0.0
462_172,462,172,Pecos,0.0,0.0
461_174,461,174,Pecos,0.0,0.0
460_174,460,174,Pecos,0.0,0.0
460_173,460,173,Pecos,0.0,0.0
461_172,461,172,Pecos,0.0,0.0
460_172,460,172,Pecos,0.0,0.0
459_174,459,174,Pecos,0.0,0.0
458_174,458,174,Pecos,0.0,0.0
457_174,457,174,Pecos,0.0,0.0
459_173,459,173,Pecos,0.0,0.0
457_173,457,173,Pecos,0.0,0.0
459_172,459,172,Pecos,0.0,0.0
458_172,458,172,Pecos,0.0,0.0
457_172,457,172,Pecos,0.0,0.0
456_174,456,174,Pecos,0.0,0.0
455_174,455,174,Pecos,0.0,0.0
454_174,454,174,Pecos,0.0,0.0
456_173,456,173,Pecos,0.0,0.0
454_173,454,173,Pecos,0.0,0.0
456_172,456,172,Pecos,0.0,0.0
455_172,455,172,Pecos,0.0,0.0
454_172,454,172,Pecos,0.0,0.0
453_174,453,174,Pecos,0.0,0.0
452_174,452,174,Pecos,0.0,0.0
451_174,451,174,Pecos,0.0,0.0
453_173,453,173,Pecos,0.0,0.0
451_173,451,173,Pecos,0.0,0.0
453_172,453,172,Pecos,0.0,0.0
452_172,452,172,Pecos,0.0,0.0
451_172,451,172,Pecos,0.0,0.0
450_174,450,174,Pecos,0.0,0.0
449_174,449,174,Pecos,0.0,0.0
448_174,448,174,Pecos,0.0,0.0
450_173,450,173,Pecos,0.0,0.0
448_173,448,173,Pecos,0.0,0.0
450_172,450,172,Pecos,0.0,0.0
449_172,449,172,Pecos,0.0,0.0
448_172,448,172,Brewster,0.0,0.0
447_174,447,174,Pecos,0.0,0.0
446_174,446,174,Pecos,0.0,0.0
446_173,446,173,Brewster,0.0,0.0
447_172,447,172,Brewster,0.0,0.0
446_172,446,172,Brewster,0.0,0.0
445_174,445,174,Brewster,0.0,0.0
444_174,444,174,Brewster,0.0,0.0
443_174,443,174,Brewster,0.0,0.0
445_173,445,173,Brewster,0.0,0.0
443_173,443,173,Brewster,0.0,0.0
445_172,445,172,Brewster,0.0,0.0
444_172,444,172,Brewster,0.0,0.0
443_172,443,172,Brewster,0.0,0.0
442_174,442,174,Brewster,0.0,0.0
441_174,441,174,Brewster,0.0,0.0
440_174,440,174,Brewster,0.0,0.0
442_173,442,173,Brewster,0.0,0.0
440_173,440,173,Brewster,0.0,0.0
442_172,442,172,Brewster,0.0,0.0
441_172,441,172,Brewster,0.0,0.0
440_172,440,172,Brewster,0.0,0.0
439_174,439,174,Brewster,0.0,0.0
438_174,438,174,Brewster,0.0,0.0
437_174,437,174,Brewster,0.0,0.0
439_173,439,173,Brewster,0.0,0.0
437_173,437,173,Brewster,0.0,0.0
439_172,439,172,Brewster,0.0,0.0
438_172,438,172,Brewster,0.0,0.0
437_172,437,172,Brewster,0.0,0.0
439_171,439,171,Brewster,0.0,0.0
438_171,438,171,Brewster,0.0,0.0
437_171,437,171,Brewster,0.0,0.0
436_174,436,174,Brewster,0.0,0.0
435_174,435,174,Brewster,0.0,0.0
434_174,434,174,Brewster,0.0,0.0
436_173,436,173,Brewster,0.0,0.0
434_173,434,173,Brewster,0.0,0.0
436_172,436,172,Brewster,0.0,0.0
435_172,435,172,Brewster,0.0,0.0
436_171,436,171,Brewster,0.0,0.0
435_171,435,171,Brewster,0.0,0.0
433_174,433,174,Jeff Davis,0.0,0.0
432_174,432,174,Jeff Davis,0.0,0.0
433_173,433,173,Brewster,0.0,0.0
432_173,432,173,Jeff Davis,0.0,0.0
434_172,434,172,Brewster,0.0,0.0
432_172,432,172,Brewster,0.0,0.0
434_171,434,171,Brewster,0.0,0.0
433_171,433,171,Brewster,0.0,0.0
432_171,432,171,Brewster,0.0,0.0
431_174,431,174,Jeff Davis,0.0,0.0
430_174,430,174,Jeff Davis,0.0,0.0
431_173,431,173,Jeff Davis,0.0,0.0
430_173,430,173,Jeff Davis,0.0,0.0
429_173,429,173,Jeff Davis,0.0,0.0
431_172,431,172,Brewster,0.0,0.0
429_172,429,172,Jeff Davis,0.0,0.0
431_171,431,171,Brewster,0.0,0.0
430_171,430,171,Presidio,0.0,0.0
429_171,429,171,Presidio,0.0,0.0
428_173,428,173,Jeff Davis,0.0,0.0
427_173,427,173,Jeff Davis,0.0,0.0
426_173,426,173,Jeff Davis,0.0,0.0
428_172,428,172,Jeff Davis,0.0,0.0
426_172,426,172,Jeff Davis,0.0,0.0
428_171,428,171,Presidio,0.0,0.0
427_171,427,171,Presidio,0.0,0.0
426_171,426,171,Presidio,0.0,0.0
425_173,425,173,Jeff Davis,0.0,0.0
424_173,424,173,Jeff Davis,0.0,0.0
423_173,423,173,Jeff Davis,0.0,0.0
425_172,425,172,Presidio,0.0,0.0
423_172,423,172,Presidio,0.0,0.0
425_171,425,171,Presidio,0.0,0.0
424_171,424,171,Presidio,0.0,0.0
423_171,423,171,Presidio,0.0,0.0
422_173,422,173,Jeff Davis,0.0,0.0
421_173,421,173,Jeff Davis,0.0,0.0
422_172,422,172,Presidio,0.0,0.0
422_171,422,171,Presidio,0.0,0.0
421_171,421,171,Presidio,0.0,0.0
420_173,420,173,Presidio,0.0,0.0
419_173,419,173,Presidio,0.0,0.0
418_173,418,173,Presidio,0.0,0.0
420_172,420,172,Presidio,0.0,0.0
418_172,418,172,Presidio,0.0,0.0
420_171,420,171,Presidio,0.0,0.0
419_171,419,171,Presidio,0.0,0.0
418_171,418,171,Presidio,0.0,0.0
417_173,417,173,Presidio,0.0,0.0
416_173,416,173,Presidio,0.0,0.0
415_173,415,173,Presidio,0.0,0.0
417_172,417,172,Presidio,0.0,0.0
415_172,415,172,Presidio,0.0,0.0
417_171,417,171,Presidio,0.0,0.0
416_171,416,171,Presidio,0.0,0.0
415_171,415,171,Presidio,0.0,0.0
414_173,414,173,Presidio,0.0,0.0
413_173,413,173,Presidio,0.0,0.0
412_173,412,173,Presidio,0.0,0.0
414_172,414,172,Presidio,0.0,0.0
412_172,412,172,Presidio,0.0,0.0
414_171,414,171,Presidio,0.0,0.0
413_171,413,171,Presidio,0.0,0.0
412_171,412,171,Presidio,0.0,0.0
411_173,411,173,Presidio,0.0,0.0
410_173,410,173,Presidio,0.0,0.0
409_173,409,173,Presidio,0.0,0.0
411_172,411,172,Presidio,0.0,0.0
409_172,409,172,Presidio,0.0,0.0
411_171,411,171,Presidio,0.0,0.0
410_171,410,171,Presidio,0.0,0.0
409_171,409,171,Presidio,0.0,0.0
408_173,408,173,Presidio,0.0,0.0
407_173,407,173,Presidio,0.0,0.0
408_172,408,172,Presidio,0.0,0.0
408_171,408,171,Presidio,0.0,0.0
407_171,407,171,Presidio,0.0,0.0
406_173,406,173,Presidio,0.0,0.0
405_173,405,173,Presidio,0.0,0.0
404_173,404,173,Presidio,0.0,0.0
406_172,406,172,Presidio,0.0,0.0
404_172,404,172,Presidio,0.0,0.0
406_171,406,171,Presidio,0.02,1.0
405_171,405,171,Presidio,0.0,0.0
403_176,403,176,Presidio,0.0,0.0
406_176,406,176,Presidio,0.0,0.0
405_176,405,176,Presidio,0.0,0.0
404_176,404,176,Presidio,0.0,0.0
406_175,406,175,Presidio,0.0,0.0
404_175,404,175,Presidio,0.0,0.0
406_174,406,174,Presidio,0.0,0.0
405_174,405,174,Presidio,0.0,0.0
404_174,404,174,Presidio,0.0,0.0
408_176,408,176,Jeff Davis,0.0,0.0
407_176,407,176,Presidio,0.0,0.0
408_175,408,175,Presidio,0.0,0.0
408_174,408,174,Presidio,0.0,0.0
407_174,407,174,Presidio,0.0,0.0
411_176,411,176,Jeff Davis,0.0,0.0
410_176,410,176,Jeff Davis,0.0,0.0
409_176,409,176,Jeff Davis,0.0,0.0
411_175,411,175,Presidio,0.0,0.0
409_175,409,175,Presidio,0.0,0.0
411_174,411,174,Presidio,0.0,0.0
410_174,410,174,Presidio,0.0,0.0
409_174,409,174,Presidio,0.0,0.0
414_177,414,177,Jeff Davis,0.0,0.0
414_176,414,176,Jeff Davis,0.0,0.0
413_176,413,176,Jeff Davis,0.0,0.0
412_176,412,176,Jeff Davis,0.0,0.0
414_175,414,175,Jeff Davis,0.0,0.0
412_175,412,175,Jeff Davis,0.0,0.0
414_174,414,174,Presidio,0.0,0.0
413_174,413,174,Presidio,0.0,0.0
412_174,412,174,Presidio,0.0,0.0
417_177,417,177,Jeff Davis,0.0,0.0
416_177,416,177,Jeff Davis,0.0,0.0
415_177,415,177,Jeff Davis,0.0,0.0
417_176,417,176,Jeff Davis,0.0,0.0
416_176,416,176,Jeff Davis,0.0,0.0
415_176,415,176,Jeff Davis,0.0,0.0
417_175,417,175,Jeff Davis,0.0,0.0
415_175,415,175,Jeff Davis,0.0,0.0
417_174,417,174,Jeff Davis,0.0,0.0
416_174,416,174,Presidio,0.0,0.0
415_174,415,174,Presidio,0.0,0.0
419_177,419,177,Jeff Davis,0.0,0.0
418_177,418,177,Jeff Davis,0.0,0.0
419_176,419,176,Jeff Davis,0.0,0.0
418_176,418,176,Jeff Davis,0.0,0.0
418_175,418,175,Jeff Davis,0.0,0.0
419_174,419,174,Jeff Davis,0.0,0.0
418_174,418,174,Jeff Davis,0.0,0.0
422_177,422,177,Jeff Davis,0.0,0.0
421_177,421,177,Jeff Davis,0.0,0.0
420_177,420,177,Jeff Davis,0.0,0.0
422_176,422,176,Jeff Davis,0.0,0.0
421_176,421,176,Jeff Davis,0.0,0.0
420_176,420,176,Jeff Davis,0.0,0.0
422_175,422,175,Jeff Davis,0.0,0.0
420_175,420,175,Jeff Davis,0.0,0.0
422_174,422,174,Jeff Davis,0.0,0.0
421_174,421,174,Jeff Davis,0.0,0.0
420_174,420,174,Jeff Davis,0.0,0.0
425_177,425,177,Jeff Davis,0.0,0.0
424_177,424,177,Jeff Davis,0.0,0.0
423_177,423,177,Jeff Davis,0.0,0.0
425_176,425,176,Jeff Davis,0.0,0.0
423_176,423,176,Jeff Davis,0.0,0.0
425_175,425,175,Jeff Davis,0.0,0.0
424_175,424,175,Jeff Davis,0.0,0.0
423_175,423,175,Jeff Davis,0.0,0.0
425_174,425,174,Jeff Davis,0.0,0.0
424_174,424,174,Jeff Davis,0.0,0.0
423_174,423,174,Jeff Davis,0.0,0.0
428_177,428,177,Jeff Davis,0.0,0.0
427_177,427,177,Jeff Davis,0.0,0.0
426_177,426,177,Jeff Davis,0.0,0.0
428_176,428,176,Jeff Davis,0.0,0.0
426_176,426,176,Jeff Davis,0.0,0.0
428_175,428,175,Jeff Davis,0.0,0.0
427_175,427,175,Jeff Davis,0.0,0.0
426_175,426,175,Jeff Davis,0.0,0.0
428_174,428,174,Jeff Davis,0.0,0.0
427_174,427,174,Jeff Davis,0.0,0.0
426_174,426,174,Jeff Davis,0.0,0.0
431_177,431,177,Jeff Davis,0.0,0.0
430_177,430,177,Jeff Davis,0.0,0.0
429_177,429,177,Jeff Davis,0.0,0.0
431_176,431,176,Jeff Davis,0.0,0.0
429_176,429,176,Jeff Davis,0.0,0.0
431_175,431,175,Jeff Davis,0.0,0.0
430_175,430,175,Jeff Davis,0.0,0.0
429_175,429,175,Jeff Davis,0.0,0.0
429_174,429,174,Jeff Davis,0.0,0.0
433_177,433,177,Jeff Davis,0.0,0.0
432_177,432,177,Jeff Davis,0.0,0.0
432_176,432,176,Jeff Davis,0.0,0.0
433_175,433,175,Jeff Davis,0.0,0.0
432_175,432,175,Jeff Davis,0.0,0.0
436_177,436,177,Jeff Davis,0.0,0.0
435_177,435,177,Jeff Davis,0.0,0.0
434_177,434,177,Jeff Davis,0.0,0.0
436_176,436,176,Brewster,0.0,0.0
434_176,434,176,Jeff Davis,0.0,0.0
436_175,436,175,Brewster,0.0,0.0
435_175,435,175,Brewster,0.0,0.0
434_175,434,175,Jeff Davis,0.0,0.0
439_177,439,177,Brewster,0.0,0.0
438_177,438,177,Brewster,0.0,0.0
437_177,437,177,Brewster,0.0,0.0
439_176,439,176,Brewster,0.0,0.0
437_176,437,176,Brewster,0.0,0.0
439_175,439,175,Brewster,0.0,0.0
438_175,438,175,Brewster,0.0,0.0
437_175,437,175,Brewster,0.0,0.0
442_177,442,177,Pecos,0.0,0.0
441_177,441,177,Brewster,0.0,0.0
440_177,440,177,Brewster,0.0,0.0
442_176,442,176,Brewster,0.0,0.0
440_176,440,176,Brewster,0.0,0.0
442_175,442,175,Brewster,0.0,0.0
441_175,441,175,Brewster,0.0,0.0
440_175,440,175,Brewster,0.0,0.0
445_177,445,177,Pecos,0.0,0.0
444_177,444,177,Pecos,0.0,0.0
443_177,443,177,Pecos,0.0,0.0
445_176,445,176,Pecos,0.0,0.0
443_176,443,176,Brewster,0.0,0.0
445_175,445,175,Pecos,0.0,0.0
444_175,444,175,Brewster,0.0,0.0
443_175,443,175,Brewster,0.0,0.0
447_177,447,177,Pecos,0.0,0.0
446_177,446,177,Pecos,0.0,0.0
447_176,447,176,Pecos,0.0,0.0
447_175,447,175,Pecos,0.0,0.0
446_175,446,175,Pecos,0.0,0.0
450_177,450,177,Pecos,0.0,0.0
449_177,449,177,Pecos,0.0,0.0
448_177,448,177,Pecos,0.0,0.0
450_176,450,176,Pecos,0.0,0.0
448_176,448,176,Pecos,0.0,0.0
450_175,450,175,Pecos,0.0,0.0
449_175,449,175,Pecos,0.0,0.0
448_175,448,175,Pecos,0.0,0.0
453_177,453,177,Pecos,0.0,0.0
452_177,452,177,Pecos,0.0,0.0
451_177,451,177,Pecos,0.0,0.0
453_176,453,176,Pecos,0.0,0.0
451_176,451,176,Pecos,0.0,0.0
453_175,453,175,Pecos,0.0,0.0
452_175,452,175,Pecos,0.0,0.0
451_175,451,175,Pecos,0.0,0.0
456_178,456,178,Pecos,0.0,0.0
456_177,456,177,Pecos,0.0,0.0
455_177,455,177,Pecos,0.0,0.0
454_177,454,177,Pecos,0.0,0.0
456_176,456,176,Pecos,0.0,0.0
454_176,454,176,Pecos,0.0,0.0
456_175,456,175,Pecos,0.0,0.0
455_175,455,175,Pecos,0.0,0.0
454_175,454,175,Pecos,0.0,0.0
458_178,458,178,Pecos,0.0,0.0
457_178,457,178,Pecos,0.0,0.0
458_177,458,177,Pecos,0.0,0.0
457_177,457,177,Pecos,0.0,0.0
459_176,459,176,Pecos,0.0,0.0
457_176,457,176,Pecos,0.0,0.0
459_175,459,175,Pecos,0.0,0.0
458_175,458,175,Pecos,0.0,0.0
457_175,457,175,Pecos,0.0,0.0
461_178,461,178,Pecos,0.0,0.0
460_178,460,178,Pecos,0.0,0.0
459_178,459,178,Pecos,0.0,0.0
461_177,461,177,Pecos,0.0,0.0
459_177,459,177,Pecos,0.0,0.0
461_176,461,176,Pecos,0.0,0.0
460_176,460,176,Pecos,0.0,0.0
461_175,461,175,Pecos,0.0,0.0
460_175,460,175,Pecos,0.0,0.0
464_178,464,178,Pecos,0.0,0.0
463_178,463,178,Pecos,0.0,0.0
462_178,462,178,Pecos,0.0,0.0
464_177,464,177,Pecos,0.0,0.0
462_177,462,177,Pecos,0.0,0.0
464_176,464,176,Pecos,0.0,0.0
463_176,463,176,Pecos,0.0,0.0
462_176,462,176,Pecos,0.0,0.0
467_178,467,178,Terrell,0.0,0.0
466_178,466,178,Pecos,0.0,0.0
465_178,465,178,Pecos,0.0,0.0
467_177,467,177,Terrell,0.0,0.0
465_177,465,177,Pecos,0.0,0.0
467_176,467,176,Terrell,0.0,0.0
466_176,466,176,Pecos,0.0,0.0
465_176,465,176,Pecos,0.0,0.0
470_178,470,178,Terrell,0.0,0.0
469_178,469,178,Terrell,0.0,0.0
468_178,468,178,Terrell,0.0,0.0
470_177,470,177,Terrell,0.0,0.0
468_177,468,177,Terrell,0.0,0.0
470_176,470,176,Terrell,0.0,0.0
469_176,469,176,Terrell,0.0,0.0
468_176,468,176,Terrell,0.0,0.0
472_178,472,178,Terrell,0.0,0.0
471_178,471,178,Terrell,0.0,0.0
471_177,471,177,Terrell,0.0,0.0
473_176,473,176,Terrell,0.0,0.0
472_176,472,176,Terrell,0.0,0.0
471_176,471,176,Terrell,0.0,0.0
475_178,475,178,Terrell,0.0,0.0
474_178,474,178,Terrell,0.0,0.0
473_178,473,178,Terrell,0.0,0.0
475_177,475,177,Terrell,0.0,0.0
473_177,473,177,Terrell,0.0,0.0
475_176,475,176,Terrell,0.0,0.0
474_176,474,176,Terrell,0.0,0.0
478_179,478,179,Terrell,0.0,0.0
477_179,477,179,Terrell,0.0,0.0
478_178,478,178,Terrell,0.0,0.0
477_178,477,178,Terrell,0.0,0.0
476_178,476,178,Terrell,0.0,0.0
478_177,478,177,Terrell,0.0,0.0
476_177,476,177,Terrell,0.0,0.0
478_176,478,176,Terrell,0.0,0.0
477_176,477,176,Terrell,0.0,0.0
476_176,476,176,Terrell,0.0,0.0
481_179,481,179,Terrell,0.0,0.0
480_179,480,179,Terrell,0.0,0.0
479_179,479,179,Terrell,0.0,0.0
481_178,481,178,Terrell,0.0,0.0
479_178,479,178,Terrell,0.0,0.0
481_177,481,177,Terrell,0.0,0.0
480_177,480,177,Terrell,0.0,0.0
479_177,479,177,Terrell,0.0,0.0
481_176,481,176,Terrell,0.0,0.0
480_176,480,176,Terrell,0.0,0.0
479_176,479,176,Terrell,0.0,0.0
484_179,484,179,Crockett,0.0,0.0
483_179,483,179,Terrell,0.0,0.0
482_179,482,179,Terrell,0.0,0.0
484_178,484,178,Crockett,0.0,0.0
482_178,482,178,Terrell,0.0,0.0
484_177,484,177,Crockett,0.0,0.0
483_177,483,177,Terrell,0.0,0.0
482_177,482,177,Terrell,0.0,0.0
486_179,486,179,Crockett,0.0,0.0
485_179,485,179,Crockett,0.0,0.0
486_178,486,178,Crockett,0.0,0.0
486_177,486,177,Crockett,0.0,0.0
485_177,485,177,Crockett,0.0,0.0
489_179,489,179,Crockett,0.0,0.0
488_179,488,179,Crockett,0.0,0.0
487_179,487,179,Crockett,0.0,0.0
489_178,489,178,Crockett,0.0,0.0
487_178,487,178,Crockett,0.0,0.0
489_177,489,177,Crockett,0.0,0.0
488_177,488,177,Crockett,0.0,0.0
487_177,487,177,Crockett,0.0,0.0
492_179,492,179,Crockett,0.01,1.0
491_179,491,179,Crockett,0.0,0.0
490_179,490,179,Crockett,0.0,0.0
492_178,492,178,Crockett,0.01,1.0
490_178,490,178,Crockett,0.01,1.0
492_177,492,177,Crockett,0.02,1.0
491_177,491,177,Crockett,0.01,1.0
490_177,490,177,Crockett,0.01,1.0
495_180,495,180,Crockett,0.0,0.0
494_180,494,180,Crockett,0.0,0.0
495_179,495,179,Crockett,0.01,1.0
494_179,494,179,Crockett,0.01,1.0
493_179,493,179,Crockett,0.01,1.0
495_178,495,178,Crockett,0.01,1.0
493_178,493,178,Crockett,0.01,1.0
495_177,495,177,Crockett,0.01,1.0
494_177,494,177,Crockett,0.01,1.0
493_177,493,177,Crockett,0.02,1.0
497_180,497,180,Crockett,0.01,1.0
496_180,496,180,Crockett,0.01,1.0
496_179,496,179,Crockett,0.01,1.0
498_178,498,178,Crockett,0.0,0.0
497_178,497,178,Crockett,0.0,0.0
496_178,496,178,Crockett,0.01,1.0
497_177,497,177,Crockett,0.0,0.0
496_177,496,177,Crockett,0.01,1.0
500_180,500,180,Crockett,0.0,0.0
499_180,499,180,Crockett,0.0,0.0
498_180,498,180,Crockett,0.0,0.0
500_179,500,179,Crockett,0.0,0.0
498_179,498,179,Crockett,0.0,0.0
500_178,500,178,Crockett,0.0,0.0
499_178,499,178,Crockett,0.0,0.0
503_180,503,180,Sutton,0.0,0.0
502_180,502,180,Sutton,0.0,0.0
501_180,501,180,Sutton,0.0,0.0
503_179,503,179,Sutton,0.0,0.0
501_179,501,179,Sutton,0.0,0.0
503_178,503,178,Sutton,0.0,0.0
502_178,502,178,Sutton,0.0,0.0
501_178,501,178,Sutton,0.0,0.0
506_180,506,180,Sutton,0.0,0.0
505_180,505,180,Sutton,0.0,0.0
504_180,504,180,Sutton,0.0,0.0
506_179,506,179,Sutton,0.01,1.0
504_179,504,179,Sutton,0.0,0.0
506_178,506,178,Sutton,0.01,1.0
505_178,505,178,Sutton,0.0,0.0
504_178,504,178,Sutton,0.0,0.0
509_181,509,181,Sutton,0.01,1.0
508_181,508,181,Sutton,0.01,1.0
509_180,509,180,Sutton,0.01,1.0
508_180,508,180,Sutton,0.01,1.0
